datetime_beginning_ept,mkt_region,zone,mw_sum
2026-03-31 23:00:00,MIDATL,ME,1494.928
2026-03-31 23:00:00,MIDATL,PE,3592.715
2026-03-31 23:00:00,MIDATL,PEP,2698.712
2026-03-31 23:00:00,MIDATL,PL,3725.2129999999997
2026-03-31 23:00:00,MIDATL,PN,1543.979
2026-03-31 23:00:00,MIDATL,PS,4425.014
2026-03-31 23:00:00,MIDATL,RECO,142.092
2026-03-31 23:00:00,RTO,RTO,81843.666
2026-03-31 23:00:00,SOUTH,DOM,14214.425
2026-03-31 23:00:00,WEST,AEP,14869.054
2026-03-31 23:00:00,WEST,AP,4875.537
2026-03-31 23:00:00,WEST,ATSI,6381.627
2026-03-31 23:00:00,WEST,CE,9199.009
2026-03-31 23:00:00,WEST,DAY,1740.821
2026-03-31 23:00:00,WEST,DEOK,2649.651
2026-03-31 23:00:00,WEST,DUQ,1273.741
2026-03-31 23:00:00,WEST,EKPC,1353.56
2026-03-31 23:00:00,WEST,OVEC,44.0
2026-04-01 00:00:00,MIDATL,AE,871.3199999999999
2026-04-01 00:00:00,MIDATL,BC,2730.324
2026-04-01 00:00:00,MIDATL,DPL,1531.202
2026-04-01 00:00:00,MIDATL,JC,1960.105
2026-04-01 00:00:00,MIDATL,ME,1422.001
2026-04-01 00:00:00,MIDATL,PE,3413.43
2026-04-01 00:00:00,MIDATL,PEP,2460.525
2026-04-01 00:00:00,MIDATL,PL,3516.292
2026-04-01 00:00:00,MIDATL,PN,1499.452
2026-04-01 00:00:00,MIDATL,PS,4177.36
2026-04-01 00:00:00,MIDATL,RECO,133.34
2026-04-01 00:00:00,RTO,RTO,77681.437
2026-04-01 00:00:00,SOUTH,DOM,13570.933
2026-04-01 00:00:00,WEST,AEP,14253.351999999999
2026-04-01 00:00:00,WEST,AP,4613.445
2026-04-01 00:00:00,WEST,ATSI,6146.294
2026-04-01 00:00:00,WEST,CE,8780.085
2026-04-01 00:00:00,WEST,DAY,1656.821
2026-04-01 00:00:00,WEST,DEOK,2492.1
2026-04-01 00:00:00,WEST,DUQ,1200.994
2026-04-01 00:00:00,WEST,EKPC,1214.062
2026-04-01 00:00:00,WEST,OVEC,38.0
2026-04-01 01:00:00,MIDATL,AE,825.924
2026-04-01 01:00:00,MIDATL,BC,2573.521
2026-04-01 01:00:00,MIDATL,DPL,1452.545
2026-04-01 01:00:00,MIDATL,JC,1866.517
2026-04-01 01:00:00,MIDATL,ME,1359.041
2026-04-01 01:00:00,MIDATL,PE,3236.467
2026-04-01 01:00:00,MIDATL,PEP,2331.857
2026-04-01 01:00:00,MIDATL,PL,3381.6240000000003
2026-04-01 01:00:00,MIDATL,PN,1462.216
2026-04-01 01:00:00,MIDATL,PS,3979.458
2026-04-01 01:00:00,MIDATL,RECO,126.221
2026-04-01 01:00:00,RTO,RTO,74764.0
2026-04-01 01:00:00,SOUTH,DOM,13045.966
2026-04-01 01:00:00,WEST,AEP,13943.003
2026-04-01 01:00:00,WEST,AP,4428.982
2026-04-01 01:00:00,WEST,ATSI,5961.113
2026-04-01 01:00:00,WEST,CE,8539.612
2026-04-01 01:00:00,WEST,DAY,1601.82
2026-04-01 01:00:00,WEST,DEOK,2363.105
2026-04-01 01:00:00,WEST,DUQ,1161.21
2026-04-01 01:00:00,WEST,EKPC,1081.798
2026-04-01 01:00:00,WEST,OVEC,42.0
2026-04-01 02:00:00,MIDATL,AE,804.398
2026-04-01 02:00:00,MIDATL,BC,2475.324
2026-04-01 02:00:00,MIDATL,DPL,1409.029
2026-04-01 02:00:00,MIDATL,JC,1793.823
2026-04-01 02:00:00,MIDATL,ME,1335.143
2026-04-01 02:00:00,MIDATL,PE,3126.261
2026-04-01 02:00:00,MIDATL,PEP,2221.103
2026-04-01 02:00:00,MIDATL,PL,3308.339
2026-04-01 02:00:00,MIDATL,PN,1431.795
2026-04-01 02:00:00,MIDATL,PS,3858.442
2026-04-01 02:00:00,MIDATL,RECO,121.711
2026-04-01 02:00:00,RTO,RTO,72987.429
2026-04-01 02:00:00,SOUTH,DOM,12777.031
2026-04-01 02:00:00,WEST,AEP,13650.238000000001
2026-04-01 02:00:00,WEST,AP,4319.558
2026-04-01 02:00:00,WEST,ATSI,5792.865
2026-04-01 02:00:00,WEST,CE,8428.377
2026-04-01 02:00:00,WEST,DAY,1559.82
2026-04-01 02:00:00,WEST,DEOK,2274.379
2026-04-01 02:00:00,WEST,DUQ,1133.643
2026-04-01 02:00:00,WEST,EKPC,1126.15
2026-04-01 02:00:00,WEST,OVEC,40.0
2026-04-01 03:00:00,MIDATL,AE,786.4630000000001
2026-04-01 03:00:00,MIDATL,BC,2421.871
2026-04-01 03:00:00,MIDATL,DPL,1382.302
2026-04-01 03:00:00,MIDATL,JC,1755.197
2026-04-01 03:00:00,MIDATL,ME,1313.774
2026-04-01 03:00:00,MIDATL,PE,3070.27
2026-04-01 03:00:00,MIDATL,PEP,2203.683
2026-04-01 03:00:00,MIDATL,PL,3261.903
2026-04-01 03:00:00,MIDATL,PN,1440.695
2026-04-01 03:00:00,MIDATL,PS,3772.695
2026-04-01 03:00:00,MIDATL,RECO,119.045
2026-04-01 03:00:00,RTO,RTO,72046.581
2026-04-01 03:00:00,SOUTH,DOM,12593.728
2026-04-01 03:00:00,WEST,AEP,13551.244999999999
2026-04-01 03:00:00,WEST,AP,4305.2
2026-04-01 03:00:00,WEST,ATSI,5720.543
2026-04-01 03:00:00,WEST,CE,8331.328
2026-04-01 03:00:00,WEST,DAY,1532.819
2026-04-01 03:00:00,WEST,DEOK,2218.67
2026-04-01 03:00:00,WEST,DUQ,1126.515
2026-04-01 03:00:00,WEST,EKPC,1099.635
2026-04-01 03:00:00,WEST,OVEC,39.0
2026-04-01 04:00:00,MIDATL,AE,805.572
2026-04-01 04:00:00,MIDATL,BC,2440.141
2026-04-01 04:00:00,MIDATL,DPL,1405.804
2026-04-01 04:00:00,MIDATL,JC,1751.107
2026-04-01 04:00:00,MIDATL,ME,1332.951
2026-04-01 04:00:00,MIDATL,PE,3088.023
2026-04-01 04:00:00,MIDATL,PEP,2212.474
2026-04-01 04:00:00,MIDATL,PL,3307.475
2026-04-01 04:00:00,MIDATL,PN,1481.557
2026-04-01 04:00:00,MIDATL,PS,3782.784
2026-04-01 04:00:00,MIDATL,RECO,119.952
2026-04-01 04:00:00,RTO,RTO,72668.921
2026-04-01 04:00:00,SOUTH,DOM,12674.134
2026-04-01 04:00:00,WEST,AEP,13606.935
2026-04-01 04:00:00,WEST,AP,4352.161
2026-04-01 04:00:00,WEST,ATSI,5869.897
2026-04-01 04:00:00,WEST,CE,8340.729
2026-04-01 04:00:00,WEST,DAY,1553.819
2026-04-01 04:00:00,WEST,DEOK,2220.732
2026-04-01 04:00:00,WEST,DUQ,1137.161
2026-04-01 04:00:00,WEST,EKPC,1145.513
2026-04-01 04:00:00,WEST,OVEC,40.0
2026-04-01 05:00:00,MIDATL,AE,838.47
2026-04-01 05:00:00,MIDATL,BC,2551.847
2026-04-01 05:00:00,MIDATL,DPL,1499.053
2026-04-01 05:00:00,MIDATL,JC,1840.773
2026-04-01 05:00:00,MIDATL,ME,1423.698
2026-04-01 05:00:00,MIDATL,PE,3273.723
2026-04-01 05:00:00,MIDATL,PEP,2367.61
2026-04-01 05:00:00,MIDATL,PL,3566.08
2026-04-01 05:00:00,MIDATL,PN,1582.658
2026-04-01 05:00:00,MIDATL,PS,3936.946
2026-04-01 05:00:00,MIDATL,RECO,123.785
2026-04-01 05:00:00,RTO,RTO,75708.785
2026-04-01 05:00:00,SOUTH,DOM,13024.286
2026-04-01 05:00:00,WEST,AEP,14165.528999999999
2026-04-01 05:00:00,WEST,AP,4459.621
2026-04-01 05:00:00,WEST,ATSI,6150.204000000001
2026-04-01 05:00:00,WEST,CE,8621.696
2026-04-01 05:00:00,WEST,DAY,1611.821
2026-04-01 05:00:00,WEST,DEOK,2324.553
2026-04-01 05:00:00,WEST,DUQ,1170.989
2026-04-01 05:00:00,WEST,EKPC,1134.443
2026-04-01 05:00:00,WEST,OVEC,41.0
2026-04-01 06:00:00,MIDATL,AE,912.169
2026-04-01 06:00:00,MIDATL,BC,2753.418
2026-04-01 06:00:00,MIDATL,DPL,1656.645
2026-04-01 06:00:00,MIDATL,JC,2004.475
2026-04-01 06:00:00,MIDATL,ME,1551.013
2026-04-01 06:00:00,MIDATL,PE,3514.282
2026-04-01 06:00:00,MIDATL,PEP,2638.5969999999998
2026-04-01 06:00:00,MIDATL,PL,3979.2670000000003
2026-04-01 06:00:00,MIDATL,PN,1757.804
2026-04-01 06:00:00,MIDATL,PS,4183.602
2026-04-01 06:00:00,MIDATL,RECO,131.95
2026-04-01 06:00:00,RTO,RTO,81126.719
2026-04-01 06:00:00,SOUTH,DOM,13632.286
2026-04-01 06:00:00,WEST,AEP,14954.284
2026-04-01 06:00:00,WEST,AP,4794.826
2026-04-01 06:00:00,WEST,ATSI,6692.234
2026-04-01 06:00:00,WEST,CE,9187.751
2026-04-01 06:00:00,WEST,DAY,1741.759
2026-04-01 06:00:00,WEST,DEOK,2513.71
2026-04-01 06:00:00,WEST,DUQ,1238.828
2026-04-01 06:00:00,WEST,EKPC,1247.819
2026-04-01 06:00:00,WEST,OVEC,40.0
2026-04-01 07:00:00,MIDATL,AE,930.625
2026-04-01 07:00:00,MIDATL,BC,2860.488
2026-04-01 07:00:00,MIDATL,DPL,1730.838
2026-04-01 07:00:00,MIDATL,JC,2089.675
2026-04-01 07:00:00,MIDATL,ME,1627.168
2026-04-01 07:00:00,MIDATL,PE,3753.775
2026-04-01 07:00:00,MIDATL,PEP,2765.707
2026-04-01 07:00:00,MIDATL,PL,4228.914000000001
2026-04-01 07:00:00,MIDATL,PN,1846.917
2026-04-01 07:00:00,MIDATL,PS,4330.616
2026-04-01 07:00:00,MIDATL,RECO,140.066
2026-04-01 07:00:00,RTO,RTO,85318.424
2026-04-01 07:00:00,SOUTH,DOM,13937.015
2026-04-01 07:00:00,WEST,AEP,15579.368
2026-04-01 07:00:00,WEST,AP,5036.183
2026-04-01 07:00:00,WEST,ATSI,7127.641
2026-04-01 07:00:00,WEST,CE,10071.06
2026-04-01 07:00:00,WEST,DAY,1849.663
2026-04-01 07:00:00,WEST,DEOK,2649.172
2026-04-01 07:00:00,WEST,DUQ,1319.417
2026-04-01 07:00:00,WEST,EKPC,1396.116
2026-04-01 07:00:00,WEST,OVEC,48.0
2026-04-01 08:00:00,MIDATL,AE,889.547
2026-04-01 08:00:00,MIDATL,BC,2890.906
2026-04-01 08:00:00,MIDATL,DPL,1682.8429999999998
2026-04-01 08:00:00,MIDATL,JC,2085.08
2026-04-01 08:00:00,MIDATL,ME,1648.08
2026-04-01 08:00:00,MIDATL,PE,3886.715
2026-04-01 08:00:00,MIDATL,PEP,2853.85
2026-04-01 08:00:00,MIDATL,PL,4274.186000000001
2026-04-01 08:00:00,MIDATL,PN,1890.565
2026-04-01 08:00:00,MIDATL,PS,4353.236
2026-04-01 08:00:00,MIDATL,RECO,147.593
2026-04-01 08:00:00,RTO,RTO,86869.403
2026-04-01 08:00:00,SOUTH,DOM,14036.193
2026-04-01 08:00:00,WEST,AEP,15686.454
2026-04-01 08:00:00,WEST,AP,5180.708
2026-04-01 08:00:00,WEST,ATSI,7390.32
2026-04-01 08:00:00,WEST,CE,10589.998
2026-04-01 08:00:00,WEST,DAY,1876.304
2026-04-01 08:00:00,WEST,DEOK,2719.035
2026-04-01 08:00:00,WEST,DUQ,1356.459
2026-04-01 08:00:00,WEST,EKPC,1391.331
2026-04-01 08:00:00,WEST,OVEC,40.0
2026-04-01 09:00:00,MIDATL,AE,750.991
2026-04-01 09:00:00,MIDATL,BC,2875.807
2026-04-01 09:00:00,MIDATL,DPL,1653.766
2026-04-01 09:00:00,MIDATL,JC,2047.176
2026-04-01 09:00:00,MIDATL,ME,1658.024
2026-04-01 09:00:00,MIDATL,PE,3989.158
2026-04-01 09:00:00,MIDATL,PEP,2871.324
2026-04-01 09:00:00,MIDATL,PL,4303.693
2026-04-01 09:00:00,MIDATL,PN,1892.605
2026-04-01 09:00:00,MIDATL,PS,4307.898
2026-04-01 09:00:00,MIDATL,RECO,147.992
2026-04-01 09:00:00,RTO,RTO,87592.095
2026-04-01 09:00:00,SOUTH,DOM,14170.722
2026-04-01 09:00:00,WEST,AEP,15749.955
2026-04-01 09:00:00,WEST,AP,5171.771
2026-04-01 09:00:00,WEST,ATSI,7578.285
2026-04-01 09:00:00,WEST,CE,10812.098
2026-04-01 09:00:00,WEST,DAY,1943.862
2026-04-01 09:00:00,WEST,DEOK,2812.664
2026-04-01 09:00:00,WEST,DUQ,1393.09
2026-04-01 09:00:00,WEST,EKPC,1404.214
2026-04-01 09:00:00,WEST,OVEC,57.0
2026-04-01 10:00:00,MIDATL,AE,664.321
2026-04-01 10:00:00,MIDATL,BC,2903.781
2026-04-01 10:00:00,MIDATL,DPL,1646.631
2026-04-01 10:00:00,MIDATL,JC,1969.415
2026-04-01 10:00:00,MIDATL,ME,1666.787
2026-04-01 10:00:00,MIDATL,PE,4051.127
2026-04-01 10:00:00,MIDATL,PEP,2855.94
2026-04-01 10:00:00,MIDATL,PL,4289.3240000000005
2026-04-01 10:00:00,MIDATL,PN,1914.219
2026-04-01 10:00:00,MIDATL,PS,4351.163
2026-04-01 10:00:00,MIDATL,RECO,150.974
2026-04-01 10:00:00,RTO,RTO,88611.387
2026-04-01 10:00:00,SOUTH,DOM,14488.919
2026-04-01 10:00:00,WEST,AEP,15978.714
2026-04-01 10:00:00,WEST,AP,5255.403
2026-04-01 10:00:00,WEST,ATSI,7758.475
2026-04-01 10:00:00,WEST,CE,10867.938
2026-04-01 10:00:00,WEST,DAY,1966.581
2026-04-01 10:00:00,WEST,DEOK,2941.666
2026-04-01 10:00:00,WEST,DUQ,1417.672
2026-04-01 10:00:00,WEST,EKPC,1427.337
2026-04-01 10:00:00,WEST,OVEC,45.0
2026-04-01 11:00:00,MIDATL,AE,603.907
2026-04-01 11:00:00,MIDATL,BC,2995.117
2026-04-01 11:00:00,MIDATL,DPL,1666.163
2026-04-01 11:00:00,MIDATL,JC,2014.792
2026-04-01 11:00:00,MIDATL,ME,1648.862
2026-04-01 11:00:00,MIDATL,PE,4098.543
2026-04-01 11:00:00,MIDATL,PEP,2881.188
2026-04-01 11:00:00,MIDATL,PL,4298.17
2026-04-01 11:00:00,MIDATL,PN,1940.617
2026-04-01 11:00:00,MIDATL,PS,4291.361
2026-04-01 11:00:00,MIDATL,RECO,153.759
2026-04-01 11:00:00,RTO,RTO,89414.976
2026-04-01 11:00:00,SOUTH,DOM,14953.773
2026-04-01 11:00:00,WEST,AEP,16071.879
2026-04-01 11:00:00,WEST,AP,5325.084
2026-04-01 11:00:00,WEST,ATSI,7835.332
2026-04-01 11:00:00,WEST,CE,10736.333
2026-04-01 11:00:00,WEST,DAY,1961.856
2026-04-01 11:00:00,WEST,DEOK,3013.844
2026-04-01 11:00:00,WEST,DUQ,1410.162
2026-04-01 11:00:00,WEST,EKPC,1476.234
2026-04-01 11:00:00,WEST,OVEC,38.0
2026-04-01 12:00:00,MIDATL,AE,639.627
2026-04-01 12:00:00,MIDATL,BC,3202.613
2026-04-01 12:00:00,MIDATL,DPL,1750.065
2026-04-01 12:00:00,MIDATL,JC,1965.203
2026-04-01 12:00:00,MIDATL,ME,1652.922
2026-04-01 12:00:00,MIDATL,PE,4200.51
2026-04-01 12:00:00,MIDATL,PEP,2935.862
2026-04-01 12:00:00,MIDATL,PL,4263.773
2026-04-01 12:00:00,MIDATL,PN,1920.103
2026-04-01 12:00:00,MIDATL,PS,4197.565
2026-04-01 12:00:00,MIDATL,RECO,159.693
2026-04-01 12:00:00,RTO,RTO,90439.043
2026-04-01 12:00:00,SOUTH,DOM,15532.705
2026-04-01 12:00:00,WEST,AEP,16088.935000000001
2026-04-01 12:00:00,WEST,AP,5379.34
2026-04-01 12:00:00,WEST,ATSI,7875.172
2026-04-01 12:00:00,WEST,CE,10722.189
2026-04-01 12:00:00,WEST,DAY,1947.782
2026-04-01 12:00:00,WEST,DEOK,3098.165
2026-04-01 12:00:00,WEST,DUQ,1389.368
2026-04-01 12:00:00,WEST,EKPC,1477.451
2026-04-01 12:00:00,WEST,OVEC,40.0
2026-04-01 13:00:00,MIDATL,AE,712.446
2026-04-01 13:00:00,MIDATL,BC,3271.149
2026-04-01 13:00:00,MIDATL,DPL,1801.5510000000002
2026-04-01 13:00:00,MIDATL,JC,2064.005
2026-04-01 13:00:00,MIDATL,ME,1687.177
2026-04-01 13:00:00,MIDATL,PE,4226.767
2026-04-01 13:00:00,MIDATL,PEP,3083.558
2026-04-01 13:00:00,MIDATL,PL,4350.11
2026-04-01 13:00:00,MIDATL,PN,1908.18
2026-04-01 13:00:00,MIDATL,PS,4376.72
2026-04-01 13:00:00,MIDATL,RECO,167.514
2026-04-01 13:00:00,RTO,RTO,91827.866
2026-04-01 13:00:00,SOUTH,DOM,16112.113
2026-04-01 13:00:00,WEST,AEP,16161.95
2026-04-01 13:00:00,WEST,AP,5470.994
2026-04-01 13:00:00,WEST,ATSI,7893.523999999999
2026-04-01 13:00:00,WEST,CE,10667.75
2026-04-01 13:00:00,WEST,DAY,1936.646
2026-04-01 13:00:00,WEST,DEOK,3084.789
2026-04-01 13:00:00,WEST,DUQ,1402.262
2026-04-01 13:00:00,WEST,EKPC,1409.661
2026-04-01 13:00:00,WEST,OVEC,39.0
2026-04-01 14:00:00,MIDATL,AE,821.043
2026-04-01 14:00:00,MIDATL,BC,3319.997
2026-04-01 14:00:00,MIDATL,DPL,1885.653
2026-04-01 14:00:00,MIDATL,JC,2254.652
2026-04-01 14:00:00,MIDATL,ME,1670.453
2026-04-01 14:00:00,MIDATL,PE,4311.239
2026-04-01 14:00:00,MIDATL,PEP,3204.714
2026-04-01 14:00:00,MIDATL,PL,4371.042
2026-04-01 14:00:00,MIDATL,PN,1872.977
2026-04-01 14:00:00,MIDATL,PS,4532.954
2026-04-01 14:00:00,MIDATL,RECO,168.951
2026-04-01 14:00:00,RTO,RTO,93252.346
2026-04-01 14:00:00,SOUTH,DOM,16616.81
2026-04-01 14:00:00,WEST,AEP,16377.26
2026-04-01 14:00:00,WEST,AP,5501.238
2026-04-01 14:00:00,WEST,ATSI,7859.816
2026-04-01 14:00:00,WEST,CE,10651.585
2026-04-01 14:00:00,WEST,DAY,1915.796
2026-04-01 14:00:00,WEST,DEOK,2991.595
2026-04-01 14:00:00,WEST,DUQ,1402.523
2026-04-01 14:00:00,WEST,EKPC,1475.048
2026-04-01 14:00:00,WEST,OVEC,47.0
2026-04-01 15:00:00,MIDATL,AE,930.654
2026-04-01 15:00:00,MIDATL,BC,3413.151
2026-04-01 15:00:00,MIDATL,DPL,1944.596
2026-04-01 15:00:00,MIDATL,JC,2398.156
2026-04-01 15:00:00,MIDATL,ME,1711.58
2026-04-01 15:00:00,MIDATL,PE,4406.249
2026-04-01 15:00:00,MIDATL,PEP,3399.909
2026-04-01 15:00:00,MIDATL,PL,4377.026
2026-04-01 15:00:00,MIDATL,PN,1831.099
2026-04-01 15:00:00,MIDATL,PS,4825.372
2026-04-01 15:00:00,MIDATL,RECO,168.664
2026-04-01 15:00:00,RTO,RTO,94426.053
2026-04-01 15:00:00,SOUTH,DOM,17093.193
2026-04-01 15:00:00,WEST,AEP,16311.197
2026-04-01 15:00:00,WEST,AP,5557.38
2026-04-01 15:00:00,WEST,ATSI,7804.422
2026-04-01 15:00:00,WEST,CE,10501.543
2026-04-01 15:00:00,WEST,DAY,1896.076
2026-04-01 15:00:00,WEST,DEOK,2937.752
2026-04-01 15:00:00,WEST,DUQ,1405.881
2026-04-01 15:00:00,WEST,EKPC,1469.153
2026-04-01 15:00:00,WEST,OVEC,43.0
2026-04-01 16:00:00,MIDATL,AE,950.817
2026-04-01 16:00:00,MIDATL,BC,3643.461
2026-04-01 16:00:00,MIDATL,DPL,2031.8680000000002
2026-04-01 16:00:00,MIDATL,JC,2478.237
2026-04-01 16:00:00,MIDATL,ME,1743.055
2026-04-01 16:00:00,MIDATL,PE,4444.673
2026-04-01 16:00:00,MIDATL,PEP,3583.6369999999997
2026-04-01 16:00:00,MIDATL,PL,4420.715
2026-04-01 16:00:00,MIDATL,PN,1851.291
2026-04-01 16:00:00,MIDATL,PS,5000.675
2026-04-01 16:00:00,MIDATL,RECO,166.388
2026-04-01 16:00:00,RTO,RTO,95861.887
2026-04-01 16:00:00,SOUTH,DOM,17326.683
2026-04-01 16:00:00,WEST,AEP,16481.348
2026-04-01 16:00:00,WEST,AP,5601.286
2026-04-01 16:00:00,WEST,ATSI,7859.272
2026-04-01 16:00:00,WEST,CE,10457.337
2026-04-01 16:00:00,WEST,DAY,1888.436
2026-04-01 16:00:00,WEST,DEOK,2879.045
2026-04-01 16:00:00,WEST,DUQ,1412.999
2026-04-01 16:00:00,WEST,EKPC,1584.664
2026-04-01 16:00:00,WEST,OVEC,56.0
2026-04-01 17:00:00,MIDATL,AE,1061.067
2026-04-01 17:00:00,MIDATL,BC,3828.459
2026-04-01 17:00:00,MIDATL,DPL,2135.658
2026-04-01 17:00:00,MIDATL,JC,2535.777
2026-04-01 17:00:00,MIDATL,ME,1790.255
2026-04-01 17:00:00,MIDATL,PE,4534.339
2026-04-01 17:00:00,MIDATL,PEP,3539.3940000000002
2026-04-01 17:00:00,MIDATL,PL,4456.316
2026-04-01 17:00:00,MIDATL,PN,1867.79
2026-04-01 17:00:00,MIDATL,PS,5001.81
2026-04-01 17:00:00,MIDATL,RECO,160.629
2026-04-01 17:00:00,RTO,RTO,96613.831
2026-04-01 17:00:00,SOUTH,DOM,17266.058
2026-04-01 17:00:00,WEST,AEP,16548.775999999998
2026-04-01 17:00:00,WEST,AP,5646.969
2026-04-01 17:00:00,WEST,ATSI,7844.4490000000005
2026-04-01 17:00:00,WEST,CE,10504.471
2026-04-01 17:00:00,WEST,DAY,1923.812
2026-04-01 17:00:00,WEST,DEOK,2861.963
2026-04-01 17:00:00,WEST,DUQ,1432.808
2026-04-01 17:00:00,WEST,EKPC,1616.031
2026-04-01 17:00:00,WEST,OVEC,57.0
2026-04-01 18:00:00,MIDATL,AE,1142.613
2026-04-01 18:00:00,MIDATL,BC,3749.324
2026-04-01 18:00:00,MIDATL,DPL,2204.77
2026-04-01 18:00:00,MIDATL,JC,2557.462
2026-04-01 18:00:00,MIDATL,ME,1795.042
2026-04-01 18:00:00,MIDATL,PE,4456.272
2026-04-01 18:00:00,MIDATL,PEP,3437.165
2026-04-01 18:00:00,MIDATL,PL,4478.674
2026-04-01 18:00:00,MIDATL,PN,1866.839
2026-04-01 18:00:00,MIDATL,PS,5064.863
2026-04-01 18:00:00,MIDATL,RECO,159.274
2026-04-01 18:00:00,RTO,RTO,96265.168
2026-04-01 18:00:00,SOUTH,DOM,17146.734
2026-04-01 18:00:00,WEST,AEP,16501.334000000003
2026-04-01 18:00:00,WEST,AP,5553.357
2026-04-01 18:00:00,WEST,ATSI,7847.96
2026-04-01 18:00:00,WEST,CE,10568.934
2026-04-01 18:00:00,WEST,DAY,1905.104
2026-04-01 18:00:00,WEST,DEOK,2784.668
2026-04-01 18:00:00,WEST,DUQ,1401.174
2026-04-01 18:00:00,WEST,EKPC,1595.605
2026-04-01 18:00:00,WEST,OVEC,48.0
2026-04-01 19:00:00,MIDATL,AE,1189.8970000000002
2026-04-01 19:00:00,MIDATL,BC,3684.614
2026-04-01 19:00:00,MIDATL,DPL,2212.163
2026-04-01 19:00:00,MIDATL,JC,2576.057
2026-04-01 19:00:00,MIDATL,ME,1803.106
2026-04-01 19:00:00,MIDATL,PE,4424.356
2026-04-01 19:00:00,MIDATL,PEP,3337.598
2026-04-01 19:00:00,MIDATL,PL,4537.179
2026-04-01 19:00:00,MIDATL,PN,1892.857
2026-04-01 19:00:00,MIDATL,PS,5104.445
2026-04-01 19:00:00,MIDATL,RECO,159.647
2026-04-01 19:00:00,RTO,RTO,96350.554
2026-04-01 19:00:00,SOUTH,DOM,16997.659
2026-04-01 19:00:00,WEST,AEP,16581.948
2026-04-01 19:00:00,WEST,AP,5607.03
2026-04-01 19:00:00,WEST,ATSI,7954.4310000000005
2026-04-01 19:00:00,WEST,CE,10615.204
2026-04-01 19:00:00,WEST,DAY,1914.099
2026-04-01 19:00:00,WEST,DEOK,2756.432
2026-04-01 19:00:00,WEST,DUQ,1375.54
2026-04-01 19:00:00,WEST,EKPC,1577.292
2026-04-01 19:00:00,WEST,OVEC,49.0
2026-04-01 20:00:00,MIDATL,AE,1189.996
2026-04-01 20:00:00,MIDATL,BC,3586.846
2026-04-01 20:00:00,MIDATL,DPL,2165.898
2026-04-01 20:00:00,MIDATL,JC,2506.563
2026-04-01 20:00:00,MIDATL,ME,1789.637
2026-04-01 20:00:00,MIDATL,PE,4349.206
2026-04-01 20:00:00,MIDATL,PEP,3253.921
2026-04-01 20:00:00,MIDATL,PL,4495.175
2026-04-01 20:00:00,MIDATL,PN,1885.204
2026-04-01 20:00:00,MIDATL,PS,5004.921
2026-04-01 20:00:00,MIDATL,RECO,156.459
2026-04-01 20:00:00,RTO,RTO,95964.919
2026-04-01 20:00:00,SOUTH,DOM,16851.661
2026-04-01 20:00:00,WEST,AEP,16648.472
2026-04-01 20:00:00,WEST,AP,5582.388
2026-04-01 20:00:00,WEST,ATSI,7989.101000000001
2026-04-01 20:00:00,WEST,CE,10814.707
2026-04-01 20:00:00,WEST,DAY,1938.751
2026-04-01 20:00:00,WEST,DEOK,2761.537
2026-04-01 20:00:00,WEST,DUQ,1362.073
2026-04-01 20:00:00,WEST,EKPC,1582.403
2026-04-01 20:00:00,WEST,OVEC,50.0
2026-04-01 21:00:00,MIDATL,AE,1106.451
2026-04-01 21:00:00,MIDATL,BC,3429.739
2026-04-01 21:00:00,MIDATL,DPL,2013.7089999999998
2026-04-01 21:00:00,MIDATL,JC,2367.149
2026-04-01 21:00:00,MIDATL,ME,1682.384
2026-04-01 21:00:00,MIDATL,PE,4175.695
2026-04-01 21:00:00,MIDATL,PEP,3105.861
2026-04-01 21:00:00,MIDATL,PL,4280.339
2026-04-01 21:00:00,MIDATL,PN,1790.764
2026-04-01 21:00:00,MIDATL,PS,4789.51
2026-04-01 21:00:00,MIDATL,RECO,149.74
2026-04-01 21:00:00,RTO,RTO,92489.13
2026-04-01 21:00:00,SOUTH,DOM,16126.139
2026-04-01 21:00:00,WEST,AEP,16215.011999999999
2026-04-01 21:00:00,WEST,AP,5330.636
2026-04-01 21:00:00,WEST,ATSI,7774.813
2026-04-01 21:00:00,WEST,CE,10684.272
2026-04-01 21:00:00,WEST,DAY,1897.822
2026-04-01 21:00:00,WEST,DEOK,2665.145
2026-04-01 21:00:00,WEST,DUQ,1335.43
2026-04-01 21:00:00,WEST,EKPC,1522.52
2026-04-01 21:00:00,WEST,OVEC,46.0
2026-04-01 22:00:00,MIDATL,AE,1027.5620000000001
2026-04-01 22:00:00,MIDATL,BC,3190.969
2026-04-01 22:00:00,MIDATL,DPL,1830.479
2026-04-01 22:00:00,MIDATL,JC,2144.427
2026-04-01 22:00:00,MIDATL,ME,1578.035
2026-04-01 22:00:00,MIDATL,PE,3863.036
2026-04-01 22:00:00,MIDATL,PEP,2905.022
2026-04-01 22:00:00,MIDATL,PL,3924.058
2026-04-01 22:00:00,MIDATL,PN,1692.611
2026-04-01 22:00:00,MIDATL,PS,4462.39
2026-04-01 22:00:00,MIDATL,RECO,139.909
2026-04-01 22:00:00,RTO,RTO,87391.579
2026-04-01 22:00:00,SOUTH,DOM,15214.446
2026-04-01 22:00:00,WEST,AEP,15563.780999999999
2026-04-01 22:00:00,WEST,AP,5012.425
2026-04-01 22:00:00,WEST,ATSI,7448.209
